ID_Venda;Data_Venda;ID_Cliente;ID_Produto;Quantidade;Preco_Unitario;Valor_Total;Desconto;Canal;Vendedor
4430;2023-04-18;63;17;1;31.01;24.81;0.2;Online;Marcos
4431;2022-07-05;83;113;1;808.81;727.93;0.1;Loja Física;Juliana
4432;2023-11-14;385;77;3;224.32;639.31;0.05;Online;Rafaela
4433;2025-05-16;315;18;1;792.93;792.93;0.0;Loja Física;Ana Paula
4434;2023-05-13;496;64;1;475.77;451.98;0.05;Loja Física;Vitor
4435;2024-09-12;236;40;1;339.07;305.16;0.1;Online;Marcos
4436;2022-11-24;34;117;2;160.53;321.06;0.0;Online;Ana Paula
4437;2025-05-04;397;111;1;630.28;630.28;0.0;WhatsApp;Vitor
4438;2025-03-05;105;116;1;163.51;155.33;0.05;Online;Rafaela
4439;2022-07-20;301;17;1;31.01;31.01;0.0;Online;Juliana
4440;2022-06-05;360;30;1;123.93;123.93;0.0;Online;Marcos
4441;2023-04-21;370;52;4;464.07;1856.28;0.0;Online;Marcos
4442;2024-08-27;164;20;4;785.51;2670.73;0.15;WhatsApp;Carlos
4443;2024-03-27;129;50;1;443.44;443.44;0.0;Loja Física;Carlos
4444;2022-02-22;456;80;1;263.63;250.45;0.05;Loja Física;Juliana
4445;2023-04-14;14;1;2;43.66;78.59;0.1;WhatsApp;Ana Paula
4446;2025-09-13;380;113;1;808.81;727.93;0.1;Online;Marcos
4447;2022-10-09;139;8;1;536.49;536.49;0.0;Loja Física;Carlos
4448;2022-08-05;33;46;1;739.41;628.5;0.15;Loja Física;Marcos
4449;2023-12-28;6;41;4;365.79;1463.16;0.0;Online;Ana Paula
4450;2022-10-13;52;75;1;713.73;606.67;0.15;Loja Física;Marcos
4451;2023-05-02;342;108;1;110.05;110.05;0.0;WhatsApp;Juliana
4452;2024-09-20;470;76;2;392.72;746.17;0.05;WhatsApp;Ana Paula
4453;2023-06-19;239;78;1;129.82;129.82;0.0;Online;Carlos
4454;2023-05-30;441;17;1;31.01;31.01;0.0;Loja Física;Rafaela
4455;2025-01-21;121;91;5;566.07;2264.28;0.2;Online;Carlos
4456;2025-10-15;165;90;1;397.67;357.9;0.1;Loja Física;Rafaela
4457;2023-01-05;377;119;2;871.75;1743.5;0.0;Online;Rafaela
4458;2024-09-16;253;6;1;418.18;397.27;0.05;Online;Carlos
4459;2024-02-22;425;74;1;715.59;715.59;0.0;Loja Física;Ana Paula
4460;2022-12-15;302;76;1;392.72;353.45;0.1;Online;Marcos
4461;2022-07-15;184;112;1;233.92;210.53;0.1;Loja Física;Ana Paula
4462;2023-11-28;240;92;1;1013.22;911.9;0.1;WhatsApp;Marcos
4463;2024-06-06;141;8;3;536.49;1448.52;0.1;Online;Carlos
4464;2024-10-28;403;101;1;166.52;166.52;0.0;WhatsApp;Rafaela
4465;2024-12-22;99;107;1;742.12;630.8;0.15;WhatsApp;Ana Paula
4466;2023-10-19;359;56;1;969.82;824.35;0.15;Online;Ana Paula
4467;2024-04-08;404;23;2;71.03;142.06;0.0;WhatsApp;Rafaela
4468;2023-06-30;204;62;1;524.4;524.4;0.0;WhatsApp;Rafaela
4469;2022-12-11;186;40;1;339.07;339.07;0.0;WhatsApp;Marcos
4470;2024-02-04;42;101;1;166.52;149.87;0.1;Online;Ana Paula
4471;2025-02-11;82;23;1;71.03;71.03;0.0;Online;Vitor
4472;2022-08-06;274;24;1;437.72;437.72;0.0;WhatsApp;Carlos
4473;2025-07-25;208;22;3;253.6;608.64;0.2;Online;Juliana
4474;2022-12-19;283;53;1;288.06;288.06;0.0;WhatsApp;Marcos
4475;2023-01-05;331;2;1;244.27;244.27;0.0;Loja Física;Ana Paula
4476;2023-05-19;473;36;1;34.61;34.61;0.0;Online;Rafaela
4477;2025-03-20;90;77;3;224.32;672.96;0.0;Loja Física;Rafaela
4478;2025-09-03;214;51;1;180.13;180.13;0.0;WhatsApp;Juliana
4479;2022-03-23;69;53;1;288.06;273.66;0.05;Loja Física;Marcos
4480;2023-12-03;424;108;1;110.05;110.05;0.0;WhatsApp;Marcos
4481;2024-05-31;100;24;1;437.72;437.72;0.0;Online;Marcos
4482;2025-08-18;21;3;1;705.03;599.28;0.15;Loja Física;Rafaela
4483;2022-06-03;26;95;1;51.84;41.47;0.2;Loja Física;Rafaela
4484;2023-03-26;126;48;1;46.76;37.41;0.2;Loja Física;Rafaela
4485;2025-06-22;91;18;1;792.93;792.93;0.0;Online;Juliana
4486;2022-07-11;45;76;1;392.72;392.72;0.0;Online;Vitor
4487;2022-04-06;215;3;1;705.03;634.53;0.1;Loja Física;Juliana
4488;2024-09-22;338;5;1;677.34;677.34;0.0;Online;Marcos
4489;2024-03-30;57;119;2;871.75;1481.98;0.15;WhatsApp;Juliana
4490;2022-04-23;243;56;5;969.82;3879.28;0.2;Loja Física;Juliana
4491;2023-07-31;112;91;5;566.07;2547.32;0.1;WhatsApp;Marcos
4492;2022-01-22;8;74;3;715.59;2146.77;0.0;Loja Física;Juliana
4493;2022-12-22;103;35;2;64.2;121.98;0.05;Loja Física;Juliana
4494;2024-05-21;338;19;2;451.86;722.98;0.2;Loja Física;Carlos
4495;2022-08-16;106;112;1;233.92;233.92;0.0;Online;Vitor
4496;2022-01-26;330;120;2;702.03;1123.25;0.2;WhatsApp;Marcos
4497;2023-08-03;365;12;1;809.97;769.47;0.05;Online;Ana Paula
4498;2023-02-14;367;13;1;533.84;507.15;0.05;Online;Marcos
4499;2023-08-13;60;118;2;700.37;1190.63;0.15;Loja Física;Juliana
4500;2023-01-01;238;61;1;30.06;25.55;0.15;Online;Rafaela
4501;2024-01-12;245;54;1;484.23;387.38;0.2;Loja Física;Juliana
4502;2023-03-03;405;33;4;108.85;391.86;0.1;Online;Ana Paula
4503;2025-07-01;500;6;1;418.18;334.54;0.2;Online;Juliana
4504;2022-05-23;243;42;1;331.9;265.52;0.2;Online;Vitor
4505;2024-11-13;282;57;4;62.37;249.48;0.0;Loja Física;Juliana
4506;2025-06-23;316;73;2;733.04;1466.08;0.0;Loja Física;Marcos
4507;2023-01-10;22;113;1;808.81;808.81;0.0;Online;Rafaela
4508;2023-03-25;228;40;1;339.07;339.07;0.0;Online;Vitor
4509;2024-10-13;87;29;1;483.61;483.61;0.0;Online;Juliana
4510;2023-11-18;408;26;3;564.89;1525.2;0.1;Online;Rafaela
4511;2023-06-08;230;73;1;733.04;586.43;0.2;Loja Física;Ana Paula
4512;2024-01-06;448;38;1;864.33;691.46;0.2;WhatsApp;Marcos
4513;2023-04-07;194;108;1;110.05;88.04;0.2;Loja Física;Juliana
4514;2025-02-19;291;6;1;418.18;418.18;0.0;WhatsApp;Juliana
4515;2022-12-21;102;67;5;497.56;2363.41;0.05;WhatsApp;Carlos
4516;2023-06-30;33;84;1;249.04;249.04;0.0;Loja Física;Rafaela
4517;2023-11-26;117;65;2;949.03;1518.45;0.2;Online;Carlos
4518;2023-10-03;247;95;1;51.84;51.84;0.0;Loja Física;Vitor
4519;2024-03-11;372;36;2;34.61;69.22;0.0;Online;Rafaela
4520;2025-05-20;9;107;4;742.12;2374.78;0.2;Loja Física;Rafaela
4521;2023-03-28;245;69;1;446.95;446.95;0.0;Online;Carlos
4522;2024-05-25;26;40;1;339.07;322.12;0.05;WhatsApp;Carlos
4523;2024-04-20;378;13;1;533.84;533.84;0.0;Loja Física;Juliana
4524;2024-10-31;490;117;2;160.53;288.95;0.1;Online;Marcos
4525;2023-03-11;235;7;1;588.57;559.14;0.05;WhatsApp;Juliana
4526;2022-06-18;278;97;3;741.2;2112.42;0.05;WhatsApp;Marcos
4527;2024-05-01;132;115;2;545.26;1035.99;0.05;Online;Ana Paula
4528;2025-10-23;449;50;3;443.44;1064.26;0.2;Loja Física;Juliana
4529;2025-02-07;474;104;2;530.39;848.62;0.2;Loja Física;Marcos
4530;2025-09-11;153;113;1;808.81;687.49;0.15;Loja Física;Rafaela
4531;2024-02-03;419;67;1;497.56;422.93;0.15;WhatsApp;Rafaela
4532;2022-03-10;481;8;1;536.49;536.49;0.0;Online;Juliana
4533;2022-12-08;296;108;4;110.05;440.2;0.0;Loja Física;Rafaela
4534;2023-09-23;172;6;2;418.18;710.91;0.15;Online;Carlos
4535;2025-02-25;198;3;2;705.03;1410.06;0.0;Loja Física;Marcos
4536;2024-04-23;386;113;1;808.81;768.37;0.05;Loja Física;Marcos
4537;2022-03-16;117;91;1;566.07;566.07;0.0;Online;Marcos
4538;2024-05-20;304;66;2;712.86;1425.72;0.0;Loja Física;Vitor
4539;2024-03-22;248;83;1;699.75;664.76;0.05;WhatsApp;Ana Paula
4540;2022-02-15;419;52;1;464.07;440.87;0.05;WhatsApp;Vitor
4541;2025-01-27;478;18;2;792.93;1585.86;0.0;WhatsApp;Ana Paula
4542;2024-05-11;211;114;1;753.84;603.07;0.2;Online;Rafaela
4543;2025-08-08;144;100;1;55.07;55.07;0.0;WhatsApp;Vitor
4544;2024-11-14;232;66;1;712.86;605.93;0.15;WhatsApp;Juliana
4545;2023-11-05;112;65;1;949.03;759.22;0.2;Online;Carlos
4546;2025-05-09;414;106;5;448.29;2241.45;0.0;Online;Juliana
4547;2023-02-25;294;54;1;484.23;484.23;0.0;Online;Carlos
4548;2022-12-13;357;66;1;712.86;605.93;0.15;WhatsApp;Rafaela
4549;2024-09-13;205;4;1;912.02;775.22;0.15;Online;Carlos
4550;2023-10-23;435;3;2;705.03;1128.05;0.2;WhatsApp;Carlos
4551;2023-09-12;293;18;1;792.93;792.93;0.0;Loja Física;Carlos
4552;2024-07-21;31;34;1;895.99;761.59;0.15;WhatsApp;Juliana
4553;2022-06-09;280;111;1;630.28;598.77;0.05;WhatsApp;Carlos
4554;2024-06-25;16;53;1;288.06;273.66;0.05;Loja Física;Ana Paula
4555;2022-05-06;391;9;1;481.94;457.84;0.05;Loja Física;Rafaela
4556;2025-10-16;459;113;3;808.81;2426.43;0.0;Online;Ana Paula
4557;2025-04-03;298;23;3;71.03;170.47;0.2;WhatsApp;Rafaela
4558;2022-06-14;345;73;1;733.04;586.43;0.2;WhatsApp;Ana Paula
4559;2024-10-01;62;72;1;762.45;762.45;0.0;Online;Carlos
4560;2023-10-24;495;114;4;753.84;2412.29;0.2;Loja Física;Ana Paula
4561;2024-08-07;47;59;1;842.41;716.05;0.15;Loja Física;Rafaela
4562;2024-05-16;422;107;3;742.12;2226.36;0.0;WhatsApp;Marcos
4563;2022-12-18;208;76;1;392.72;392.72;0.0;Loja Física;Vitor
4564;2023-02-27;368;90;4;397.67;1431.61;0.1;WhatsApp;Carlos
4565;2025-09-23;121;114;2;753.84;1507.68;0.0;WhatsApp;Ana Paula
4566;2023-11-01;155;88;4;470.06;1598.2;0.15;WhatsApp;Carlos
4567;2022-02-09;58;37;2;133.56;267.12;0.0;WhatsApp;Rafaela
4568;2024-05-07;231;4;1;912.02;866.42;0.05;WhatsApp;Ana Paula
4569;2022-05-11;316;44;4;138.43;442.98;0.2;WhatsApp;Juliana
4570;2023-01-24;2;48;1;46.76;46.76;0.0;WhatsApp;Rafaela
4571;2022-11-29;491;35;1;64.2;64.2;0.0;WhatsApp;Rafaela
4572;2023-07-24;338;101;2;166.52;333.04;0.0;Loja Física;Carlos
4573;2022-10-28;401;112;2;233.92;397.66;0.15;WhatsApp;Carlos
4574;2022-06-04;239;93;4;485.32;1747.15;0.1;Loja Física;Juliana
4575;2024-08-23;258;111;1;630.28;630.28;0.0;Online;Carlos
4576;2024-02-11;489;83;2;699.75;1399.5;0.0;WhatsApp;Ana Paula
4577;2025-10-20;59;44;2;138.43;235.33;0.15;WhatsApp;Rafaela
4578;2022-04-17;53;49;1;940.61;799.52;0.15;Online;Rafaela
4579;2025-09-09;73;116;1;163.51;130.81;0.2;WhatsApp;Rafaela
4580;2022-07-10;169;1;1;43.66;43.66;0.0;Online;Vitor
4581;2022-08-23;244;7;1;588.57;529.71;0.1;Loja Física;Juliana
4582;2025-07-15;153;6;5;418.18;1986.36;0.05;Loja Física;Ana Paula
4583;2022-03-05;263;81;2;437.64;787.75;0.1;Loja Física;Rafaela
4584;2025-08-04;460;111;2;630.28;1008.45;0.2;Loja Física;Juliana
4585;2022-11-23;206;20;5;785.51;3534.8;0.1;Loja Física;Rafaela
4586;2024-04-29;282;23;1;71.03;60.38;0.15;Online;Marcos
4587;2024-12-14;168;97;3;741.2;2223.6;0.0;WhatsApp;Vitor
4588;2024-07-26;76;67;1;497.56;447.8;0.1;WhatsApp;Rafaela
4589;2023-11-26;488;73;3;733.04;2199.12;0.0;WhatsApp;Carlos
4590;2024-08-14;324;36;1;34.61;34.61;0.0;Loja Física;Juliana
4591;2025-01-10;2;55;4;712.0;2563.2;0.1;WhatsApp;Vitor
4592;2025-05-13;453;115;1;545.26;518.0;0.05;Loja Física;Ana Paula
4593;2024-08-25;208;51;1;180.13;180.13;0.0;Loja Física;Rafaela
4594;2022-03-09;272;18;2;792.93;1268.69;0.2;Loja Física;Ana Paula
4595;2025-07-03;62;59;1;842.41;842.41;0.0;WhatsApp;Ana Paula
4596;2024-05-12;100;87;2;75.86;151.72;0.0;Online;Marcos
4597;2023-03-24;167;103;1;312.55;281.3;0.1;Online;Carlos
4598;2025-08-26;95;83;2;699.75;1399.5;0.0;Online;Rafaela
4599;2025-10-25;421;113;1;808.81;768.37;0.05;Loja Física;Vitor
4600;2023-01-01;6;95;1;51.84;44.06;0.15;Online;Carlos
4601;2025-09-09;74;39;1;82.79;82.79;0.0;WhatsApp;Marcos
4602;2023-03-17;209;77;1;224.32;224.32;0.0;WhatsApp;Vitor
4603;2022-11-16;490;29;1;483.61;459.43;0.05;Online;Ana Paula
4604;2022-01-19;94;71;1;639.85;639.85;0.0;WhatsApp;Juliana
4605;2024-04-09;422;105;1;508.97;432.62;0.15;Loja Física;Ana Paula
4606;2025-06-03;193;84;1;249.04;199.23;0.2;Online;Vitor
4607;2022-09-28;471;97;1;741.2;741.2;0.0;Loja Física;Juliana
4608;2023-10-14;69;109;3;324.39;778.54;0.2;WhatsApp;Marcos
4609;2022-03-28;181;46;1;739.41;739.41;0.0;WhatsApp;Juliana
4610;2023-06-08;257;97;1;741.2;741.2;0.0;WhatsApp;Rafaela
4611;2024-06-19;405;48;2;46.76;74.82;0.2;Online;Carlos
4612;2022-02-03;498;32;1;457.26;365.81;0.2;Online;Carlos
4613;2023-07-12;431;113;2;808.81;1455.86;0.1;WhatsApp;Ana Paula
4614;2022-09-01;181;112;1;233.92;198.83;0.15;WhatsApp;Juliana
4615;2024-10-17;128;67;1;497.56;497.56;0.0;Online;Carlos
4616;2024-03-30;211;20;1;785.51;785.51;0.0;Loja Física;Ana Paula
4617;2024-05-26;20;49;2;940.61;1787.16;0.05;Online;Rafaela
4618;2025-07-03;497;68;2;549.39;1043.84;0.05;Online;Rafaela
4619;2022-05-31;67;48;1;46.76;42.08;0.1;Online;Rafaela
4620;2024-09-19;496;117;1;160.53;128.42;0.2;WhatsApp;Ana Paula
4621;2022-10-04;384;7;5;588.57;2942.85;0.0;Loja Física;Rafaela
4622;2024-12-10;199;24;1;437.72;437.72;0.0;Online;Rafaela
4623;2025-06-23;66;2;1;244.27;232.06;0.05;Online;Juliana
4624;2022-05-29;495;59;4;842.41;3032.68;0.1;WhatsApp;Juliana
4625;2022-12-29;97;115;2;545.26;1090.52;0.0;Online;Rafaela
4626;2025-04-23;466;114;1;753.84;678.46;0.1;WhatsApp;Ana Paula
4627;2025-04-19;469;95;2;51.84;93.31;0.1;WhatsApp;Rafaela
4628;2023-05-23;111;42;3;331.9;796.56;0.2;WhatsApp;Carlos
4629;2024-09-04;443;52;1;464.07;417.66;0.1;WhatsApp;Juliana
4630;2024-10-11;231;79;1;335.57;335.57;0.0;Online;Juliana
4631;2022-01-26;155;16;1;704.17;704.17;0.0;Online;Rafaela
4632;2022-12-20;26;67;5;497.56;1990.24;0.2;Online;Rafaela
4633;2023-05-21;49;42;2;331.9;663.8;0.0;WhatsApp;Rafaela
4634;2023-01-24;500;98;1;224.43;201.99;0.1;Loja Física;Ana Paula
4635;2022-09-16;207;2;3;244.27;732.81;0.0;Loja Física;Vitor
4636;2023-08-17;153;7;1;588.57;500.28;0.15;WhatsApp;Carlos
4637;2024-08-13;477;52;1;464.07;464.07;0.0;WhatsApp;Carlos
4638;2022-05-18;490;102;1;377.13;377.13;0.0;WhatsApp;Carlos
4639;2025-09-16;117;110;1;151.04;151.04;0.0;Online;Carlos
4640;2025-03-01;37;28;3;735.51;2206.53;0.0;Loja Física;Vitor
4641;2023-02-23;265;104;1;530.39;477.35;0.1;Online;Marcos
4642;2022-11-08;462;82;3;596.59;1431.82;0.2;WhatsApp;Juliana
4643;2022-09-29;17;76;1;392.72;353.45;0.1;WhatsApp;Juliana
4644;2025-08-12;168;107;1;742.12;630.8;0.15;Online;Marcos
4645;2022-11-24;381;101;5;166.52;707.71;0.15;WhatsApp;Ana Paula
4646;2023-08-31;466;2;1;244.27;244.27;0.0;WhatsApp;Carlos
4647;2025-08-22;78;8;1;536.49;482.84;0.1;Loja Física;Ana Paula
4648;2023-11-21;426;30;1;123.93;123.93;0.0;WhatsApp;Juliana
4649;2024-05-23;220;78;3;129.82;311.57;0.2;Loja Física;Rafaela
4650;2023-06-19;287;116;1;163.51;147.16;0.1;Online;Ana Paula
4651;2025-03-10;482;106;1;448.29;358.63;0.2;WhatsApp;Vitor
4652;2025-08-22;439;48;1;46.76;44.42;0.05;WhatsApp;Ana Paula
4653;2022-01-09;44;61;1;30.06;25.55;0.15;Online;Ana Paula
4654;2025-07-10;479;1;2;43.66;82.95;0.05;WhatsApp;Juliana
4655;2024-04-17;52;120;1;702.03;631.83;0.1;Online;Rafaela
4656;2023-11-14;246;20;1;785.51;628.41;0.2;WhatsApp;Carlos
4657;2025-08-07;494;99;1;538.22;538.22;0.0;Loja Física;Marcos
4658;2023-05-23;408;40;1;339.07;322.12;0.05;Online;Vitor
4659;2022-12-01;163;29;4;483.61;1934.44;0.0;WhatsApp;Ana Paula
4660;2024-09-14;339;80;1;263.63;263.63;0.0;Online;Vitor
4661;2022-01-27;27;64;5;475.77;2259.91;0.05;Online;Ana Paula
4662;2025-08-08;87;10;1;532.77;506.13;0.05;Online;Vitor
4663;2023-04-08;215;12;1;809.97;647.98;0.2;WhatsApp;Carlos
4664;2023-01-03;495;6;3;418.18;1254.54;0.0;WhatsApp;Marcos
4665;2025-06-27;382;107;1;742.12;667.91;0.1;WhatsApp;Carlos
4666;2022-05-26;303;26;2;564.89;1016.8;0.1;Online;Ana Paula
4667;2023-03-07;236;6;5;418.18;2090.9;0.0;Online;Carlos
4668;2023-01-12;415;38;1;864.33;691.46;0.2;Online;Marcos
4669;2024-07-07;147;71;1;639.85;575.86;0.1;Loja Física;Marcos
4670;2024-10-07;221;4;2;912.02;1732.84;0.05;WhatsApp;Rafaela
4671;2024-05-01;444;17;1;31.01;24.81;0.2;Loja Física;Marcos
4672;2022-05-15;473;114;1;753.84;753.84;0.0;WhatsApp;Juliana
4673;2024-04-26;165;10;1;532.77;426.22;0.2;WhatsApp;Vitor
4674;2024-08-23;323;5;1;677.34;575.74;0.15;WhatsApp;Marcos
4675;2022-07-03;248;89;2;576.13;1152.26;0.0;WhatsApp;Ana Paula
4676;2025-01-07;304;45;1;817.06;817.06;0.0;Online;Marcos
4677;2024-02-25;99;33;1;108.85;108.85;0.0;WhatsApp;Vitor
4678;2025-02-17;407;46;2;739.41;1330.94;0.1;Loja Física;Marcos
4679;2023-12-11;279;95;1;51.84;51.84;0.0;WhatsApp;Carlos
4680;2022-07-15;165;115;1;545.26;436.21;0.2;Online;Marcos
4681;2023-07-10;368;103;2;312.55;562.59;0.1;Online;Carlos
4682;2024-01-20;128;78;1;129.82;110.35;0.15;Loja Física;Juliana
4683;2022-04-07;332;63;2;128.52;205.63;0.2;Online;Vitor
4684;2022-04-14;146;2;3;244.27;659.53;0.1;Loja Física;Vitor
4685;2023-09-30;164;115;1;545.26;545.26;0.0;Loja Física;Rafaela
4686;2023-07-20;10;98;1;224.43;224.43;0.0;WhatsApp;Carlos
4687;2025-01-23;77;23;1;71.03;71.03;0.0;WhatsApp;Vitor
4688;2025-10-26;108;76;1;392.72;373.08;0.05;Online;Ana Paula
4689;2022-03-23;123;66;3;712.86;2138.58;0.0;WhatsApp;Rafaela
4690;2024-03-28;351;36;3;34.61;88.26;0.15;WhatsApp;Carlos
4691;2022-02-13;338;57;1;62.37;56.13;0.1;WhatsApp;Vitor
4692;2022-11-07;201;42;2;331.9;663.8;0.0;WhatsApp;Carlos
4693;2023-11-24;47;116;4;163.51;621.34;0.05;Online;Carlos
4694;2024-06-14;364;77;5;224.32;1121.6;0.0;Loja Física;Carlos
4695;2023-04-30;176;93;1;485.32;461.05;0.05;Loja Física;Ana Paula
4696;2022-04-24;478;25;1;591.1;531.99;0.1;Online;Marcos
4697;2023-06-24;436;3;1;705.03;634.53;0.1;WhatsApp;Vitor
4698;2024-06-03;250;6;4;418.18;1505.45;0.1;WhatsApp;Rafaela
4699;2025-02-17;248;6;1;418.18;376.36;0.1;Loja Física;Vitor
4700;2025-10-23;367;16;1;704.17;633.75;0.1;WhatsApp;Rafaela
4701;2022-07-09;277;108;1;110.05;93.54;0.15;WhatsApp;Carlos
4702;2023-08-01;444;29;1;483.61;483.61;0.0;Loja Física;Ana Paula
4703;2025-10-26;439;117;1;160.53;160.53;0.0;Online;Juliana
4704;2022-07-25;50;43;5;254.31;1144.4;0.1;Online;Rafaela
4705;2023-11-25;288;7;1;588.57;588.57;0.0;Loja Física;Juliana
4706;2023-05-09;96;85;1;347.91;347.91;0.0;Loja Física;Rafaela
4707;2025-09-05;207;5;1;677.34;677.34;0.0;Online;Carlos
4708;2025-10-08;82;19;1;451.86;451.86;0.0;Online;Ana Paula
4709;2025-05-15;464;61;1;30.06;25.55;0.15;Loja Física;Juliana
4710;2024-09-04;488;35;1;64.2;64.2;0.0;WhatsApp;Marcos
4711;2023-08-30;246;93;1;485.32;412.52;0.15;Loja Física;Rafaela
4712;2025-10-22;457;87;1;75.86;60.69;0.2;Loja Física;Carlos
4713;2023-02-07;41;57;1;62.37;49.9;0.2;Loja Física;Marcos
4714;2024-03-10;382;10;1;532.77;426.22;0.2;WhatsApp;Rafaela
4715;2023-11-26;374;32;5;457.26;2057.67;0.1;Online;Juliana
4716;2024-09-22;412;50;4;443.44;1685.07;0.05;Loja Física;Juliana
4717;2023-01-04;128;42;1;331.9;282.11;0.15;WhatsApp;Juliana
4718;2022-01-06;187;30;1;123.93;123.93;0.0;Loja Física;Carlos
4719;2024-02-27;38;95;4;51.84;186.62;0.1;Online;Vitor
4720;2022-09-23;192;63;1;128.52;102.82;0.2;WhatsApp;Juliana
4721;2022-01-13;111;117;3;160.53;457.51;0.05;WhatsApp;Juliana
4722;2022-04-10;170;119;4;871.75;2789.6;0.2;Loja Física;Juliana
4723;2023-04-30;22;51;1;180.13;171.12;0.05;Loja Física;Juliana
4724;2022-01-18;190;6;1;418.18;418.18;0.0;WhatsApp;Rafaela
4725;2025-08-05;45;83;5;699.75;2973.94;0.15;Online;Marcos
4726;2022-01-17;320;70;1;1031.73;928.56;0.1;Loja Física;Vitor
4727;2023-03-20;301;6;1;418.18;376.36;0.1;Loja Física;Ana Paula
4728;2022-05-01;413;95;1;51.84;51.84;0.0;WhatsApp;Vitor
4729;2022-10-21;187;18;1;792.93;792.93;0.0;WhatsApp;Marcos
4730;2023-11-26;81;89;2;576.13;1152.26;0.0;Online;Marcos
4731;2025-03-10;240;90;2;397.67;715.81;0.1;Online;Ana Paula
4732;2022-08-18;295;84;5;249.04;996.16;0.2;Loja Física;Juliana
4733;2022-03-27;26;80;1;263.63;224.09;0.15;WhatsApp;Juliana
4734;2022-03-30;69;111;1;630.28;598.77;0.05;Online;Juliana
4735;2023-08-28;339;42;1;331.9;331.9;0.0;Online;Carlos
4736;2025-04-24;488;18;1;792.93;792.93;0.0;Online;Marcos
4737;2025-02-14;493;78;1;129.82;129.82;0.0;WhatsApp;Marcos
4738;2023-11-06;116;66;5;712.86;3564.3;0.0;Loja Física;Rafaela
4739;2022-02-03;323;72;3;762.45;2287.35;0.0;WhatsApp;Rafaela
4740;2025-05-04;200;45;1;817.06;694.5;0.15;Online;Rafaela
4741;2023-03-09;146;114;2;753.84;1206.14;0.2;Online;Marcos
4742;2024-03-26;208;21;1;650.12;520.1;0.2;Loja Física;Rafaela
4743;2024-01-30;77;16;1;704.17;668.96;0.05;WhatsApp;Juliana
4744;2022-04-18;162;90;2;397.67;755.57;0.05;Online;Vitor
4745;2023-04-26;497;104;1;530.39;503.87;0.05;Loja Física;Juliana
4746;2022-10-13;159;70;5;1031.73;4900.72;0.05;Loja Física;Juliana
4747;2022-01-22;152;58;2;824.45;1319.12;0.2;WhatsApp;Ana Paula
4748;2024-05-13;462;118;1;700.37;665.35;0.05;Loja Física;Ana Paula
4749;2023-02-07;181;103;2;312.55;625.1;0.0;Online;Rafaela
4750;2024-01-18;14;10;1;532.77;532.77;0.0;Loja Física;Carlos
4751;2022-01-09;35;57;1;62.37;62.37;0.0;WhatsApp;Carlos
4752;2025-07-24;487;12;1;809.97;769.47;0.05;Online;Vitor
4753;2023-10-10;217;7;1;588.57;588.57;0.0;WhatsApp;Juliana
4754;2025-03-17;32;48;2;46.76;93.52;0.0;Loja Física;Marcos
4755;2023-09-11;39;27;1;148.73;148.73;0.0;WhatsApp;Marcos
4756;2023-09-22;227;73;2;733.04;1466.08;0.0;Loja Física;Carlos
4757;2024-02-08;496;34;1;895.99;761.59;0.15;WhatsApp;Marcos
4758;2023-03-14;50;88;1;470.06;376.05;0.2;Online;Carlos
4759;2024-08-15;299;7;3;588.57;1765.71;0.0;WhatsApp;Juliana
4760;2022-09-10;294;120;1;702.03;596.73;0.15;Loja Física;Carlos
4761;2024-12-10;327;74;1;715.59;644.03;0.1;Online;Juliana
4762;2023-09-08;434;92;1;1013.22;962.56;0.05;WhatsApp;Ana Paula
4763;2024-05-29;170;50;1;443.44;443.44;0.0;WhatsApp;Ana Paula
4764;2023-02-03;452;42;1;331.9;282.11;0.15;WhatsApp;Juliana
4765;2023-06-25;322;86;2;485.34;873.61;0.1;Online;Juliana
4766;2025-01-25;489;1;1;43.66;43.66;0.0;WhatsApp;Juliana
4767;2022-04-11;396;24;1;437.72;437.72;0.0;WhatsApp;Carlos
4768;2024-09-06;434;61;5;30.06;120.24;0.2;WhatsApp;Vitor
4769;2025-01-15;136;32;1;457.26;365.81;0.2;Loja Física;Carlos
4770;2022-07-25;289;24;3;437.72;1313.16;0.0;Loja Física;Rafaela
4771;2024-01-08;222;63;1;128.52;128.52;0.0;Loja Física;Ana Paula
4772;2022-10-22;354;91;1;566.07;509.46;0.1;WhatsApp;Juliana
4773;2023-03-12;403;88;3;470.06;1410.18;0.0;Loja Física;Rafaela
4774;2024-04-09;149;34;1;895.99;895.99;0.0;Loja Física;Rafaela
4775;2022-10-01;165;31;2;310.86;497.38;0.2;Loja Física;Juliana
4776;2024-07-31;193;80;1;263.63;210.9;0.2;WhatsApp;Carlos
4777;2023-01-18;133;22;1;253.6;240.92;0.05;Online;Ana Paula
4778;2025-06-27;478;91;1;566.07;566.07;0.0;Loja Física;Carlos
4779;2024-12-31;445;44;1;138.43;117.67;0.15;Loja Física;Vitor
4780;2022-10-07;123;88;3;470.06;1410.18;0.0;Loja Física;Rafaela
4781;2022-07-12;129;89;1;576.13;576.13;0.0;Loja Física;Juliana
4782;2025-06-17;97;30;5;123.93;495.72;0.2;Loja Física;Rafaela
4783;2023-07-26;151;18;4;792.93;3171.72;0.0;Online;Juliana
4784;2025-09-13;37;78;1;129.82;116.84;0.1;WhatsApp;Ana Paula
4785;2025-05-30;5;103;1;312.55;265.67;0.15;Online;Marcos
